,_txId,_politicianId,_assetId,_issuerId,pubDate,filingDate,txDate,txType,txTypeExtended,hasCapitalGains,owner,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,committees,labels,asset.assetType,asset.assetTicker,asset.instrument,issuer._stateId,issuer.c2iq,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.nickname,politician.party
228,20001622630,F000462,100009441,433469,2021-03-28T00:00:00Z,2021-03-26,2021-02-17,buy,,False,not-disclosed,house,75.45,107,199,14,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,MS:US,,ny,3H4VU1C4,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
229,20001622631,F000462,100009441,433469,2021-03-28T00:00:00Z,2021-03-26,2021-03-24,buy,,False,not-disclosed,house,79.33,102,190,13,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,2,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,MS:US,,ny,3H4VU1C4,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
230,20001622632,F000462,100010319,434194,2021-03-28T00:00:00Z,2021-03-26,2021-03-10,buy,,False,not-disclosed,house,92.22,87,163,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PGR:US,,oh,2KAVU1C3,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
231,20001622633,F000462,100011799,435353,2021-03-28T00:00:00Z,2021-03-26,2021-03-10,sell,,False,not-disclosed,house,155.38,52,97,7,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,TRV:US,,ny,K9WVU125,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
232,20001622634,F000462,100011799,435353,2021-03-28T00:00:00Z,2021-03-26,2021-03-11,sell,,False,not-disclosed,house,155.09,52,97,7,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,TRV:US,,ny,K9WVU125,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
233,20001622635,F000462,100012621,435984,2021-03-28T00:00:00Z,2021-03-26,2021-03-15,buy,,False,not-disclosed,house,63.07,127,238,16,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,XEL:US,,mn,SSNVU1B2,us,Xcel Energy Inc,XEL:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
234,20001606659,F000462,100005900,430554,2021-02-27T00:00:00Z,2021-02-25,2021-01-21,sell,,False,not-disclosed,house,226.19,36,67,5,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,CI:US,,ct,1LLVU1B8,us,Cigna Corp,CI:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
235,20001606660,F000462,100006248,430875,2021-02-27T00:00:00Z,2021-02-25,2021-02-10,buy,,False,not-disclosed,house,79.11,102,190,13,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,CL:US,,ny,AFMVU1B8,us,Colgate-Palmolive Co,CL:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
236,20001606661,F000462,100006248,430875,2021-02-27T00:00:00Z,2021-02-25,2021-01-28,buy,,False,not-disclosed,house,79.15,102,190,13,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,CL:US,,ny,AFMVU1B8,us,Colgate-Palmolive Co,CL:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
237,20001606662,F000462,100010270,434151,2021-02-27T00:00:00Z,2021-02-25,2021-01-28,sell,,False,not-disclosed,house,139.14,58,108,8,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PPG:US,,pa,N9QVU1B9,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
238,20001606663,F000462,100011799,435353,2021-02-27T00:00:00Z,2021-02-25,2021-02-10,sell,,False,not-disclosed,house,145.93,55,103,7,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,TRV:US,,ny,K9WVU125,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
239,20001592320,F000462,100004809,429677,2021-01-23T00:00:00Z,2021-01-21,2021-01-13,sell,,False,not-disclosed,house,122.4,66,123,9,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,8,Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,AXP:US,,ny,TSSVU1B2,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
240,20001592321,F000462,100006788,431320,2021-01-23T00:00:00Z,2021-01-21,2021-01-06,buy,,False,not-disclosed,house,74.56,108,202,14,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,15,Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,D:US,,va,76RVU1B5,us,Dominion Energy Inc,D:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
241,20001592322,F000462,100007127,431598,2021-01-23T00:00:00Z,2021-01-21,2021-01-05,buy,,False,not-disclosed,house,137.14,59,110,8,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,16,Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,EXPE:US,,wa,03BVU1F3,us,Expedia Group Inc,EXPE:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
242,20001592323,F000462,100007355,431790,2021-01-23T00:00:00Z,2021-01-21,2021-01-05,sell,,False,not-disclosed,house,53.14,151,283,19,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,16,Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,FLIR:US,,or,QHVVU1C8,us,Teledyne FLIR LLC,FLIR:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
243,20001592324,F000462,100007369,431806,2021-01-23T00:00:00Z,2021-01-21,2021-01-13,buy,,False,not-disclosed,house,19.6,409,766,52,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,8,Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,FLR:US,,tx,8TRVU1B1,us,Fluor Corp,FLR:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
244,20001592325,F000462,100007958,432298,2021-01-23T00:00:00Z,2021-01-21,2021-01-06,sell,,False,not-disclosed,house,212.26,38,71,5,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,15,Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,HON:US,,nc,3JSVU1B3,us,Honeywell International Inc,HON:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
245,20001592326,F000462,100009744,433712,2021-01-23T00:00:00Z,2021-01-21,2021-01-13,buy,,False,not-disclosed,house,299.46,28,51,4,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,8,Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,NOC:US,,va,9LNVU1B5,us,Northrop Grumman Corp,NOC:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
246,20001575537,F000462,100005136,429941,2020-12-30T00:00:00Z,2020-12-28,2020-11-16,sell,,False,not-disclosed,house,152.6,53,99,7,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,AVY:US,,oh,91LVU1B3,us,Avery Dennison Corp,AVY:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
247,20001575538,F000462,100005207,429989,2020-12-30T00:00:00Z,2020-12-28,2020-11-16,buy,,False,not-disclosed,house,75.29,107,200,14,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BOH:US,,hi,LCLVU1B7,us,Bank of Hawaii Corp,BOH:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
248,20001575539,F000462,100005397,430147,2020-12-30T00:00:00Z,2020-12-28,2020-12-11,sell,,False,not-disclosed,house,42.46,189,354,24,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BLUE:US,,ma,3Q1VU1C6,us,bluebird bio Inc,BLUE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
249,20001575540,F000462,100005397,430147,2020-12-30T00:00:00Z,2020-12-28,2020-12-10,sell,,False,not-disclosed,house,42.61,189,353,24,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BLUE:US,,ma,3Q1VU1C6,us,bluebird bio Inc,BLUE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
250,20001575541,F000462,100005897,430553,2020-12-30T00:00:00Z,2020-12-28,2020-11-20,sell,,False,not-disclosed,house,42.1,191,357,24,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,CIEN:US,,md,1XVVU129,us,Ciena Corp,CIEN:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
251,20001575542,F000462,100007369,431806,2020-12-30T00:00:00Z,2020-12-28,2020-11-30,buy,,False,not-disclosed,house,17.27,464,869,58,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FLR:US,,tx,8TRVU1B1,us,Fluor Corp,FLR:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
252,20001575543,F000462,100007369,431806,2020-12-30T00:00:00Z,2020-12-28,2020-12-01,buy,,False,not-disclosed,house,17.39,461,863,58,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FLR:US,,tx,8TRVU1B1,us,Fluor Corp,FLR:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
253,20001575544,F000462,100007911,432257,2020-12-30T00:00:00Z,2020-12-28,2020-12-03,buy,,False,not-disclosed,house,56.0,143,268,18,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HXL:US,,ct,QHTVU1B5,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
254,20001575545,F000462,100008133,432455,2020-12-30T00:00:00Z,2020-12-28,2020-11-16,sell,,False,not-disclosed,house,87.55,92,172,12,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,NSP:US,,tx,HWVVU123,us,Insperity Inc,NSP:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
255,20001575546,F000462,100009824,433773,2020-12-30T00:00:00Z,2020-12-28,2020-12-09,sell,,False,not-disclosed,house,157.32,52,96,7,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,NXPI:US,,,S4TVU1G0,nl,NXP Semiconductors NV,NXPI:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
256,20001575547,F000462,100010250,434132,2020-12-30T00:00:00Z,2020-12-28,2020-11-30,buy,,False,not-disclosed,house,41.38,194,363,25,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,POR:US,,or,JR4VU1C9,us,Portland General Electric Co,POR:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
257,20001575548,F000462,100010272,434153,2020-12-30T00:00:00Z,2020-12-28,2020-12-11,sell,,False,not-disclosed,house,28.08,286,535,36,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,PPL:US,,pa,B1QVU1B8,us,PPL Corp,PPL:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
258,20001575549,F000462,100011672,435244,2020-12-30T00:00:00Z,2020-12-28,2020-12-09,buy,,False,not-disclosed,house,461.38,18,33,3,8000,200325271,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,TMO:US,,ma,778VU1C4,us,Thermo Fisher Scientific Inc,TMO:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
259,20000693326,F000462,100004809,429677,2020-11-26T00:00:00Z,2020-11-24,2020-10-28,buy,,False,not-disclosed,house,91.6,88,164,11,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,AXP:US,,ny,TSSVU1B2,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
260,20000693327,F000462,100005444,430182,2020-11-26T00:00:00Z,2020-11-24,2020-10-21,buy,,False,not-disclosed,house,37.15,216,404,27,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,BSX:US,,ma,4Z3VU1C1,us,Boston Scientific Corp,BSX:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
261,20000693328,F000462,100006875,431395,2020-11-26T00:00:00Z,2020-11-24,2020-11-11,sell,,False,not-disclosed,house,114.07,71,132,9,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,13,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,ETN:US,,,C2RVU1B6,ie,Eaton Corp PLC,ETN:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
262,20000693329,F000462,100007042,431524,2020-11-26T00:00:00Z,2020-11-24,2020-10-28,sell,,False,not-disclosed,house,32.51,247,462,31,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,EOG:US,,tx,FH0VU1C0,us,EOG Resources Inc,EOG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
263,20000693330,F000462,100007911,432257,2020-11-26T00:00:00Z,2020-11-24,2020-10-29,sell,,False,not-disclosed,house,32.84,244,457,31,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HXL:US,,ct,QHTVU1B5,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
264,20000693331,F000462,100007911,432257,2020-11-26T00:00:00Z,2020-11-24,2020-10-27,sell,,False,not-disclosed,house,32.79,245,458,31,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HXL:US,,ct,QHTVU1B5,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
265,20000693332,F000462,100009744,433712,2020-11-26T00:00:00Z,2020-11-24,2020-10-21,buy,,False,not-disclosed,house,308.37,27,49,4,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,NOC:US,,va,9LNVU1B5,us,Northrop Grumman Corp,NOC:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
266,20000693333,F000462,100010206,434096,2020-11-26T00:00:00Z,2020-11-24,2020-10-28,buy,,False,not-disclosed,house,80.33,100,187,13,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PXD:US,,tx,6J7VU1C4,us,Pioneer Natural Resources Co,PXD:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
267,20000693334,F000462,100011672,435244,2020-11-26T00:00:00Z,2020-11-24,2020-11-04,buy,,False,not-disclosed,house,510.97,16,30,2,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,TMO:US,,ma,778VU1C4,us,Thermo Fisher Scientific Inc,TMO:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
268,20000693335,F000462,100012031,435532,2020-11-26T00:00:00Z,2020-11-24,2020-10-28,sell,,False,not-disclosed,house,37.3,215,403,27,8000,200187619,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,USB:US,,mn,6LRVU1B3,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
269,20000204158,F000462,100004809,429677,2020-10-24T00:00:00Z,2020-10-22,2020-10-01,buy,,False,not-disclosed,house,101.33,80,149,10,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,21,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,AXP:US,,ny,TSSVU1B2,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
270,20000204159,F000462,100004809,429677,2020-10-24T00:00:00Z,2020-10-22,2020-09-30,buy,,False,not-disclosed,house,100.25,80,150,10,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,22,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,AXP:US,,ny,TSSVU1B2,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
271,20000204160,F000462,100005369,430117,2020-10-24T00:00:00Z,2020-10-22,2020-09-16,buy,,False,not-disclosed,house,561.73,15,27,2,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,BLK:US,,ny,SK0VU1F2,us,Blackrock Inc,BLK:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
272,20000204161,F000462,100006716,431272,2020-10-24T00:00:00Z,2020-10-22,2020-09-30,sell,,False,not-disclosed,house,30.12,267,499,34,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,22,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,FANG:US,,tx,CBWVU1G4,us,Diamondback Energy Inc,FANG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
273,20000204162,F000462,100009259,433323,2020-10-24T00:00:00Z,2020-10-22,2020-10-07,buy,,False,not-disclosed,house,80.04,101,188,13,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MRK:US,,nj,NANVU1B9,us,Merck & Co Inc,MRK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
274,20000204163,F000462,100009259,433323,2020-10-24T00:00:00Z,2020-10-22,2020-09-23,buy,,False,not-disclosed,house,82.63,98,182,13,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MRK:US,,nj,NANVU1B9,us,Merck & Co Inc,MRK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
275,20000204164,F000462,100010067,433982,2020-10-24T00:00:00Z,2020-10-22,2020-10-01,sell,,False,not-disclosed,house,5.58,1435,2689,180,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,21,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PBF:US,CLASS A,nj,BH0VU138,us,PBF Energy Inc,PBF:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
276,20000204165,F000462,100010138,434041,2020-10-24T00:00:00Z,2020-10-22,2020-10-14,sell,,False,not-disclosed,house,36.86,218,407,28,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,8,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],['covid'],stock,PFE:US,,ny,VCQVU1B8,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
277,20000204166,F000462,100010138,434041,2020-10-24T00:00:00Z,2020-10-22,2020-10-07,sell,,False,not-disclosed,house,36.47,220,412,28,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],['covid'],stock,PFE:US,,ny,VCQVU1B8,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
278,20000204167,F000462,100010138,434041,2020-10-24T00:00:00Z,2020-10-22,2020-09-16,sell,,False,not-disclosed,house,36.78,218,408,28,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],['covid'],stock,PFE:US,,ny,VCQVU1B8,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
279,20000204168,F000462,100010138,434041,2020-10-24T00:00:00Z,2020-10-22,2020-09-23,sell,,False,not-disclosed,house,36.0,223,417,28,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],['covid'],stock,PFE:US,,ny,VCQVU1B8,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
280,20000204169,F000462,100011351,435001,2020-10-24T00:00:00Z,2020-10-22,2020-09-30,sell,,False,not-disclosed,house,59.33,135,253,17,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,22,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,STT:US,,ma,7Z9VU1C4,us,State Street Corporation,STT:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
281,20000204170,F000462,100011351,435001,2020-10-24T00:00:00Z,2020-10-22,2020-10-01,sell,,False,not-disclosed,house,58.75,137,256,18,8000,200018973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,21,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,STT:US,,ma,7Z9VU1C4,us,State Street Corporation,STT:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
282,20000002418,F000462,100005575,430290,2020-10-01T00:00:00Z,2020-09-29,2020-09-02,buy,,False,not-disclosed,house,210.84,39,72,5,8000,200000185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BURL:US,,nj,NHBVU1C9,us,Burlington Stores Inc,,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
283,20000002419,F000462,100007263,431710,2020-10-01T00:00:00Z,2020-09-29,2020-09-10,sell,,False,not-disclosed,house,15.55,515,965,65,8000,200000185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FHB:US,,hi,FRWVU1C9,us,First Hawaiian Inc,FHB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
284,20000002420,F000462,100007263,431710,2020-10-01T00:00:00Z,2020-09-29,2020-09-08,sell,,False,not-disclosed,house,15.98,501,939,63,8000,200000185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,21,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FHB:US,,hi,FRWVU1C9,us,First Hawaiian Inc,FHB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
285,20000002421,F000462,100008058,432381,2020-10-01T00:00:00Z,2020-09-29,2020-09-09,sell,,False,not-disclosed,house,195.14,42,77,6,8000,200000185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,ITW:US,,il,6RTVU1B4,us,Illinois Tool Works Inc,ITW:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
286,20000002422,F000462,100009023,433121,2020-10-01T00:00:00Z,2020-09-29,2020-09-09,buy,,False,not-disclosed,house,159.53,51,95,7,8000,200000185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,LOW:US,,nc,QKPVU1B6,us,Lowe's Cos Inc,LOW:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
287,20000002423,F000462,100010206,434096,2020-10-01T00:00:00Z,2020-09-29,2020-08-19,sell,,False,not-disclosed,house,104.77,77,144,10,8000,200000185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,41,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,PXD:US,,tx,6J7VU1C4,us,Pioneer Natural Resources Co,PXD:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
